"","valorTotal","cnpj","xLgr","timestamp","infCpl","vToTrib","date","week_day"
"560","64.27","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T21:53:12.000Z","Mesa 51","4.18",2016-01-11,"Monday"
"561","120.39","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T21:54:17.000Z","Mesa 66","16.54",2016-01-11,"Monday"
"562","48.56","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T21:54:33.000Z","Mesa 47","2.04",2016-01-11,"Monday"
"563","100.31","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T21:54:52.000Z","Mesa 11","10.21",2016-01-11,"Monday"
"564","102.98","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T21:54:59.000Z","Mesa 13","10.32",2016-01-11,"Monday"
"565","26.04","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T21:58:05.000Z","Mesa 67","3.0",2016-01-11,"Monday"
"566","35.64","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T21:58:48.000Z","Mesa 68","3.41",2016-01-11,"Monday"
"567","27.51","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T21:59:37.000Z","Mesa 69","2.64",2016-01-11,"Monday"
"568","50.46","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T22:01:34.000Z","Mesa 75","4.03",2016-01-11,"Monday"
"569","52.96","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T22:02:18.000Z","Mesa 58","4.56",2016-01-11,"Monday"
"570","52.88","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T22:23:43.000Z","Mesa 78","3.7",2016-01-11,"Monday"
"571","27.21","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T22:25:44.000Z","Mesa 77","3.91",2016-01-11,"Monday"
"572","32.61","01.234.567/0001-89","650 Castro St. unit 210","2016-01-11T22:26:14.000Z","Mesa 76","6.89",2016-01-11,"Monday"
"573","73.96","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:04:12.000Z","Mesa 1","8.41",2016-01-12,"Tuesday"
"574","26.58","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:15:39.000Z","Mesa 5","3.03",2016-01-12,"Tuesday"
"575","47.53","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:22:46.000Z","Mesa 15","4.32",2016-01-12,"Tuesday"
"576","53.61","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:27:03.000Z","Mesa 3","4.16",2016-01-12,"Tuesday"
"577","62.62","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:27:49.000Z","Mesa 6","4.11",2016-01-12,"Tuesday"
"578","41.4","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:28:03.000Z","Mesa 4","3.65",2016-01-12,"Tuesday"
"579","44.69","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:33:40.000Z","Mesa 8","3.79",2016-01-12,"Tuesday"
"580","28.12","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:39:14.000Z","Mesa 7","1.18",2016-01-12,"Tuesday"
"581","100.53","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:51:18.000Z","Mesa 26","9.11",2016-01-12,"Tuesday"
"582","95.65","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:53:03.000Z","Mesa 19","7.41",2016-01-12,"Tuesday"
"583","30.87","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:53:40.000Z","Mesa 16","1.3",2016-01-12,"Tuesday"
"584","31.52","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:54:53.000Z","Mesa 27","3.24",2016-01-12,"Tuesday"
"585","120.78","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T12:58:51.000Z","Mesa 30","6.56",2016-01-12,"Tuesday"
"586","37.7","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:00:15.000Z","Mesa 22","3.49",2016-01-12,"Tuesday"
"587","27.51","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:00:23.000Z","Mesa 21","2.64",2016-01-12,"Tuesday"
"588","28.47","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:01:01.000Z","Mesa 23","2.68",2016-01-12,"Tuesday"
"589","29.84","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:02:36.000Z","Mesa 24","2.74",2016-01-12,"Tuesday"
"590","19.61","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:03:01.000Z","Mesa 25","0.82",2016-01-12,"Tuesday"
"591","29.77","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:07:19.000Z","Mesa 51","1.25",2016-01-12,"Tuesday"
"592","74.19","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:10:46.000Z","Mesa 33","5.03",2016-01-12,"Tuesday"
"593","21.26","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:13:35.000Z","Mesa 40","0.89",2016-01-12,"Tuesday"
"594","72.35","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:18:29.000Z","Mesa 41","6.86",2016-01-12,"Tuesday"
"595","26.31","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:20:13.000Z","Mesa 38","3.02",2016-01-12,"Tuesday"
"596","43.73","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:20:26.000Z","Mesa 36","3.75",2016-01-12,"Tuesday"
"597","34.23","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:20:33.000Z","Mesa 35","2.92",2016-01-12,"Tuesday"
"598","28.92","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:20:42.000Z","Mesa 37","3.13",2016-01-12,"Tuesday"
"599","84.67","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:21:01.000Z","Mesa 46","5.04",2016-01-12,"Tuesday"
"600","28.78","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:21:09.000Z","Mesa 9","3.12",2016-01-12,"Tuesday"
"601","63.07","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:22:12.000Z","Mesa 10","4.56",2016-01-12,"Tuesday"
"602","30.28","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:28:19.000Z","Mesa 53","3.82",2016-01-12,"Tuesday"
"603","65.56","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:29:01.000Z","Mesa 58","7.0",2016-01-12,"Tuesday"
"604","87.27","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:30:15.000Z","Mesa 47","7.84",2016-01-12,"Tuesday"
"605","31.48","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:30:22.000Z","Mesa 57","2.81",2016-01-12,"Tuesday"
"606","99.63","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:30:29.000Z","Mesa 29","7.58",2016-01-12,"Tuesday"
"607","32.69","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:30:38.000Z","Mesa 13","1.38",2016-01-12,"Tuesday"
"608","32.76","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:30:45.000Z","Mesa 14","3.29",2016-01-12,"Tuesday"
"609","47.37","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:32:37.000Z","Mesa 44","5.38",2016-01-12,"Tuesday"
"610","90.55","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:33:18.000Z","Mesa 42","8.47",2016-01-12,"Tuesday"
"611","52.47","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:40:59.000Z","Mesa 60","3.69",2016-01-12,"Tuesday"
"612","58.57","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:46:38.000Z","Mesa 59","2.46",2016-01-12,"Tuesday"
"613","45.88","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T13:57:07.000Z","Mesa 55","3.41",2016-01-12,"Tuesday"
"614","12.75","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T14:01:32.000Z","Mesa 66","0.54",2016-01-12,"Tuesday"
"615","79.22","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T14:01:59.000Z","Mesa 61","4.81",2016-01-12,"Tuesday"
"616","62.83","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T14:02:10.000Z","Mesa 64","2.64",2016-01-12,"Tuesday"
"617","64.3","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T14:02:19.000Z","Mesa 56","4.61",2016-01-12,"Tuesday"
"618","62.94","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T14:07:22.000Z","Mesa 68","4.55",2016-01-12,"Tuesday"
"619","25.17","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T14:10:28.000Z","Mesa 17","2.54",2016-01-12,"Tuesday"
"620","21.71","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T14:10:35.000Z","Mesa 18","1.34",2016-01-12,"Tuesday"
"621","74.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T14:39:31.000Z","Mesa 77","6.94",2016-01-12,"Tuesday"
"622","22.06","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T15:06:37.000Z","Mesa 70","2.84",2016-01-12,"Tuesday"
"623","13.17","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T15:15:58.000Z","Mesa 69","0.55",2016-01-12,"Tuesday"
"624","40.69","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T15:16:21.000Z","Mesa 71","4.55",2016-01-12,"Tuesday"
"625","94.18","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T15:16:31.000Z","Mesa 76","5.87",2016-01-12,"Tuesday"
"626","30.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T15:16:53.000Z","Mesa 75","3.18",2016-01-12,"Tuesday"
"627","33.06","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T15:17:08.000Z","Mesa 73","1.39",2016-01-12,"Tuesday"
"628","37.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T15:23:17.000Z","Mesa 72","4.41",2016-01-12,"Tuesday"
"629","35.37","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T19:17:48.000Z","Mesa 4","3.4",2016-01-12,"Tuesday"
"630","19.89","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T19:20:12.000Z","Mesa 7","0.84",2016-01-12,"Tuesday"
"631","24.11","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T19:20:48.000Z","Mesa 8","2.92",2016-01-12,"Tuesday"
"632","37.18","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T19:44:38.000Z","Mesa 26","1.56",2016-01-12,"Tuesday"
"633","39.23","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T19:52:47.000Z","Mesa 35","1.65",2016-01-12,"Tuesday"
"634","44.17","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T19:53:16.000Z","Mesa 36","1.86",2016-01-12,"Tuesday"
"635","245.09","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:03:36.000Z","Mesa 11","22.27",2016-01-12,"Tuesday"
"636","75.49","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:17:37.000Z","Mesa 18","6.57",2016-01-12,"Tuesday"
"637","64.99","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:20:47.000Z","Mesa 21","4.64",2016-01-12,"Tuesday"
"638","49.01","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:20:57.000Z","Mesa 13","2.05",2016-01-12,"Tuesday"
"639","54.57","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:21:10.000Z","Mesa 1","4.2",2016-01-12,"Tuesday"
"640","24.53","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:21:22.000Z","Mesa 5","2.94",2016-01-12,"Tuesday"
"641","41.23","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:21:53.000Z","Mesa 3","3.21",2016-01-12,"Tuesday"
"642","32.79","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:22:27.000Z","Mesa 6","1.38",2016-01-12,"Tuesday"
"643","82.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:28:26.000Z","Mesa 24","4.73",2016-01-12,"Tuesday"
"644","28.53","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:29:39.000Z","Mesa 76","1.2",2016-01-12,"Tuesday"
"645","66.64","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:36:16.000Z","Mesa 33","4.71",2016-01-12,"Tuesday"
"646","57.42","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:37:51.000Z","Mesa 41","6.23",2016-01-12,"Tuesday"
"647","40.33","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:39:44.000Z","Mesa 86","1.69",2016-01-12,"Tuesday"
"648","88.03","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:41:04.000Z","Mesa 40","8.45",2016-01-12,"Tuesday"
"649","85.37","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:46:45.000Z","Mesa 27","5.5",2016-01-12,"Tuesday"
"650","38.96","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:47:33.000Z","Mesa 37","1.64",2016-01-12,"Tuesday"
"651","83.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T20:49:09.000Z","Mesa 19","15.99",2016-01-12,"Tuesday"
"652","28.37","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:00:25.000Z","Mesa 14","1.19",2016-01-12,"Tuesday"
"653","127.03","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:01:39.000Z","Mesa 15","17.26",2016-01-12,"Tuesday"
"654","31.8","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:04:35.000Z","Mesa 38","3.25",2016-01-12,"Tuesday"
"655","22.33","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:05:27.000Z","Mesa 53","2.85",2016-01-12,"Tuesday"
"656","20.78","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:07:15.000Z","Mesa 55","2.36",2016-01-12,"Tuesday"
"657","66.68","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:08:12.000Z","Mesa 82","8.12",2016-01-12,"Tuesday"
"658","27.68","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:08:28.000Z","Mesa 51","3.07",2016-01-12,"Tuesday"
"659","68.93","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:13:22.000Z","Mesa 16","5.44",2016-01-12,"Tuesday"
"660","110.57","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:13:38.000Z","Mesa 75","14.21",2016-01-12,"Tuesday"
"661","51.09","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:13:51.000Z","Mesa 23","3.63",2016-01-12,"Tuesday"
"662","46.43","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:13:59.000Z","Mesa 22","3.43",2016-01-12,"Tuesday"
"663","39.84","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:14:09.000Z","Mesa 85","3.16",2016-01-12,"Tuesday"
"664","119.18","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:14:20.000Z","Mesa 17","20.09",2016-01-12,"Tuesday"
"665","114.59","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:38:09.000Z","Mesa 46","15.72",2016-01-12,"Tuesday"
"666","121.54","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:39:59.000Z","Mesa 28","11.06",2016-01-12,"Tuesday"
"667","49.87","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:44:50.000Z","Mesa 10","11.41",2016-01-12,"Tuesday"
"668","17.63","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:47:19.000Z","Mesa 61","2.22",2016-01-12,"Tuesday"
"669","22.98","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:48:40.000Z","Mesa 64","2.45",2016-01-12,"Tuesday"
"670","62.84","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T21:49:45.000Z","Mesa 88","7.94",2016-01-12,"Tuesday"
"671","82.66","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:03:07.000Z","Mesa 43","7.29",2016-01-12,"Tuesday"
"672","138.44","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:20:58.000Z","Mesa 68","11.72",2016-01-12,"Tuesday"
"673","64.21","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:21:14.000Z","Mesa 89","7.38",2016-01-12,"Tuesday"
"674","68.55","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:22:01.000Z","Mesa 77","4.79",2016-01-12,"Tuesday"
"675","88.96","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:22:51.000Z","Mesa 81","7.56",2016-01-12,"Tuesday"
"676","91.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:23:08.000Z","Mesa 60","17.86",2016-01-12,"Tuesday"
"677","29.78","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:24:59.000Z","Mesa 67","6.57",2016-01-12,"Tuesday"
"678","53.55","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:25:08.000Z","Mesa 80","11.13",2016-01-12,"Tuesday"
"679","29.74","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:26:00.000Z","Mesa 63","3.16",2016-01-12,"Tuesday"
"680","24.14","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:26:08.000Z","Mesa 58","1.01",2016-01-12,"Tuesday"
"681","133.19","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:26:17.000Z","Mesa 2","12.17",2016-01-12,"Tuesday"
"682","20.43","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:26:26.000Z","Mesa 59","0.86",2016-01-12,"Tuesday"
"683","36.71","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:26:52.000Z","Mesa 47","4.38",2016-01-12,"Tuesday"
"684","80.63","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:27:00.000Z","Mesa 9","10.32",2016-01-12,"Tuesday"
"685","28.28","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T22:27:57.000Z","Mesa 84","4.45",2016-01-12,"Tuesday"
"686","18.11","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T23:17:57.000Z","Mesa 66","0.76",2016-01-12,"Tuesday"
"687","51.19","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T23:19:10.000Z","Mesa 56","11.03",2016-01-12,"Tuesday"
"688","34.15","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T23:20:26.000Z","Mesa 73","1.43",2016-01-12,"Tuesday"
"689","57.93","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T23:24:42.000Z","Mesa 30","11.32",2016-01-12,"Tuesday"
"690","48.33","01.234.567/0001-89","650 Castro St. unit 210","2016-01-12T23:25:32.000Z","Mesa 72","10.91",2016-01-12,"Tuesday"
"691","94.49","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:22:13.000Z","Mesa 7","8.7",2016-01-13,"Wednesday"
"692","25.65","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:22:28.000Z","Mesa 18","1.08",2016-01-13,"Wednesday"
"693","28.4","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:22:38.000Z","Mesa 6","1.19",2016-01-13,"Wednesday"
"694","73.74","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:23:25.000Z","Mesa 2","4.74",2016-01-13,"Wednesday"
"695","33.41","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:24:02.000Z","Mesa 5","3.28",2016-01-13,"Wednesday"
"696","34.98","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:25:41.000Z","Mesa 8","1.47",2016-01-13,"Wednesday"
"697","43.42","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:26:07.000Z","Mesa 10","3.59",2016-01-13,"Wednesday"
"698","36.01","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:26:38.000Z","Mesa 9","3.35",2016-01-13,"Wednesday"
"699","129.63","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:27:33.000Z","Mesa 4","11.38",2016-01-13,"Wednesday"
"700","83.38","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:29:05.000Z","Mesa 11","7.28",2016-01-13,"Wednesday"
"701","26.25","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:30:01.000Z","Mesa 16","4.02",2016-01-13,"Wednesday"
"702","114.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:30:25.000Z","Mesa 15","13.7",2016-01-13,"Wednesday"
"703","39.56","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:34:09.000Z","Mesa 28","1.66",2016-01-13,"Wednesday"
"704","30.22","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:34:20.000Z","Mesa 19","1.7",2016-01-13,"Wednesday"
"705","48.48","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:37:46.000Z","Mesa 22","4.38",2016-01-13,"Wednesday"
"706","25.83","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:48:43.000Z","Mesa 42","1.51",2016-01-13,"Wednesday"
"707","41.78","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:49:09.000Z","Mesa 27","3.53",2016-01-13,"Wednesday"
"708","48.5","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:49:17.000Z","Mesa 26","3.77",2016-01-13,"Wednesday"
"709","38.21","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:49:26.000Z","Mesa 29","3.42",2016-01-13,"Wednesday"
"710","64.45","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:52:40.000Z","Mesa 24","8.01",2016-01-13,"Wednesday"
"711","30.23","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:53:48.000Z","Mesa 21","3.99",2016-01-13,"Wednesday"
"712","22.77","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T12:59:18.000Z","Mesa 63","0.96",2016-01-13,"Wednesday"
"713","162.54","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T13:04:03.000Z","Mesa 44","10.6",2016-01-13,"Wednesday"
"714","36.96","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T13:05:07.000Z","Mesa 43","1.56",2016-01-13,"Wednesday"
"715","80.23","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T13:14:16.000Z","Mesa 64","8.3",2016-01-13,"Wednesday"
"716","11.52","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T13:14:23.000Z","Mesa 59","0.48",2016-01-13,"Wednesday"
"717","21.54","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T13:14:31.000Z","Mesa 60","0.9",2016-01-13,"Wednesday"
"718","54.73","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T13:14:46.000Z","Mesa 55","2.3",2016-01-13,"Wednesday"
"719","75.54","01.234.567/0001-89","650 Castro St. unit 210","2016-01-13T13:15:27.000Z","Mesa 41","13.94",2016-01-13,"Wednesday"
